InspectionID,Facility_ID,Facility_Name,Facility_Address,Facility_Address_2,Facility_City,Facility_State,Facility_Postal_Code,Facility_County,Venue_Type,Inspection_Date,Inspection_Score,Inspection_Purpose,Inspection_Passed,No_Imminent_Health_Hazards,Disinfectant,Free_Chlorine,Free_Bromine,pH,Enclosure,Main_Drain_Visible,Safety_Equipment,Disinfectant_Level,pH_Balance,Inspection_Notes,OBJECTID
1483915,97165,THE RETREAT AT LOUISVILLE,1000 MANOR PARK DR,,LOUISVILLE,KY,40208,JEFFERSON,POOL,2019/07/03,90,FOLLOW-UP,FALSE,TRUE,CHLORINE,2,,7.1999998,TRUE,TRUE,FALSE,TRUE,TRUE," other - total alkalinity (50-180 ppm)| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",2567
1483915,97165,THE RETREAT AT LOUISVILLE,1000 MANOR PARK DR,,LOUISVILLE,KY,40208,JEFFERSON,POOL,2019/07/03,90,FOLLOW-UP,TRUE,TRUE,CHLORINE,2,,7.1999998,TRUE,TRUE,TRUE,TRUE,TRUE," other - total alkalinity (50-180 ppm)| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",2568
1484051,100794,LAQUINTA INN & SUITES,1501 ALLIANT AVENUE,,JEFFERSONTOWN,KY,40299,JEFFERSON,POOL,2019/07/03,,OTHER,TRUE,TRUE,BROMINE,,2.25,6.8000002,TRUE,TRUE,TRUE,TRUE,FALSE, pH Balance - ph(7.2-7.8),2569
1484076,100360,800 TOWER CITY APTS,800 S 4TH ST,,LOUISVILLE,KY,40203,JEFFERSON,POOL,2019/07/05,85,ROUTINE,FALSE,TRUE,CHLORINE,0.2,,7.4000001,TRUE,TRUE,TRUE,FALSE,TRUE," Disinfectant Level - disinfectant free residual| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - operator testing frequency, log sheets maintained| other - facility regulations enforced| other - toilet tissue, hand-drying, towels, soap provided| other - structures, decks, furnishings:  good repair, clean",2570
1484077,29448,HIGHWOOD CONDOMINIUMS,900 HIGHWOOD DR.,,LOUISVILLE,KY,40206,JEFFERSON,POOL,2019/07/05,93,ROUTINE,FALSE,TRUE,CHLORINE,2,,7.1999998,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - water supply, approved source, entry method, cross-connections, adequate supply| other - warning signs, facility regulations posted, conspicuous, good repair",2571
1484077,29448,HIGHWOOD CONDOMINIUMS,900 HIGHWOOD DR.,,LOUISVILLE,KY,40206,JEFFERSON,POOL,2019/07/05,93,ROUTINE,TRUE,TRUE,CHLORINE,2,,7.1999998,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - water supply, approved source, entry method, cross-connections, adequate supply| other - warning signs, facility regulations posted, conspicuous, good repair",2572
1484078,29302,COACH HOUSE CONDOMINIUMS,5800 COACH GATE WYNDE,,LOUISVILLE,KY,40207,JEFFERSON,POOL,2019/07/05,91,ROUTINE,FALSE,TRUE,CHLORINE,1.8,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - total alkalinity (50-180 ppm)",2573
1484078,29302,COACH HOUSE CONDOMINIUMS,5800 COACH GATE WYNDE,,LOUISVILLE,KY,40207,JEFFERSON,POOL,2019/07/05,91,ROUTINE,TRUE,TRUE,CHLORINE,1.8,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - total alkalinity (50-180 ppm)",2574
1484492,29321,SALEM SQUARE CONDOMINIUMS,521 ZORN AVE,,LOUISVILLE,KY,40206,JEFFERSON,POOL,2019/07/08,97,ROUTINE,FALSE,TRUE,CHLORINE,2,,7.5999999,TRUE,TRUE,TRUE,TRUE,TRUE, other - turover rate ~ hrs.(min.),2575
1484493,29239,PARK TERRACE CONDO,1611 SPRING DR,,LOUISVILLE,KY,40205,JEFFERSON,POOL,2019/07/08,95,ROUTINE,FALSE,TRUE,CHLORINE,7,,7.3000002,TRUE,TRUE,TRUE,FALSE,TRUE, other - total alkalinity (50-180 ppm)| Disinfectant Level - disinfectant free residual,2576
1484493,29239,PARK TERRACE CONDO,1611 SPRING DR,,LOUISVILLE,KY,40205,JEFFERSON,POOL,2019/07/08,95,ROUTINE,TRUE,TRUE,CHLORINE,7,,7.3000002,TRUE,TRUE,TRUE,TRUE,TRUE, other - total alkalinity (50-180 ppm)| Disinfectant Level - disinfectant free residual,2577
1484502,72358,GARDEN GATE APTS,11803 DUANE POINTE CIR,,LOUISVILLE,KY,40243,JEFFERSON,POOL,2019/07/08,91,ROUTINE,FALSE,TRUE,CHLORINE,3.8,,7.5,TRUE,TRUE,TRUE,FALSE,TRUE," other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - turover rate ~ hrs.(min.)| Disinfectant Level - disinfectant free residual",2578
1484548,90053,SUMMIT APARTMENTS,2814 DE MEL AVE,,LOUISVILLE,KY,40214,JEFFERSON,POOL,2019/07/09,92,ROUTINE,FALSE,TRUE,BROMINE,,1.2,7.6999998,TRUE,TRUE,FALSE,TRUE,TRUE," other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",2579
1484548,90053,SUMMIT APARTMENTS,2814 DE MEL AVE,,LOUISVILLE,KY,40214,JEFFERSON,POOL,2019/07/09,92,ROUTINE,TRUE,TRUE,BROMINE,,1.2,7.6999998,TRUE,TRUE,TRUE,TRUE,TRUE," other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",2580
1484587,29716,SPINDLEWICK CONDO,810 WASHBURN AVE,,LOUISVILLE,KY,40206,JEFFERSON,POOL,2019/07/08,94,ROUTINE,FALSE,TRUE,CHLORINE,0.60000002,,7.1999998,TRUE,TRUE,FALSE,FALSE,TRUE," Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| Disinfectant Level - disinfectant free residual",2581
1484588,102157,THE ENCLAVE AT BRECKENRIDGE,7204 CHURCHILL PARK DR,,LOUISVILLE,KY,40220,JEFFERSON,POOL,2019/07/09,94,ROUTINE,FALSE,TRUE,CHLORINE,5.1999998,,7.8000002,TRUE,TRUE,TRUE,FALSE,TRUE, other - turover rate ~ hrs.(min.)| Disinfectant Level - disinfectant free residual,2582
1484604,96206,VALHALLA VISTA,15300 SHELBYVILLE RD,,LOUISVILLE,KY,40245,JEFFERSON,POOL,2019/07/08,90,ROUTINE,FALSE,TRUE,CHLORINE,3,,7,TRUE,TRUE,TRUE,TRUE,FALSE," pH Balance - ph(7.2-7.8)| other - turover rate ~ hrs.(min.)| other - chemicals stock: adequate, fresh, storage, usage| other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair",2583
1484604,96206,VALHALLA VISTA,15300 SHELBYVILLE RD,,LOUISVILLE,KY,40245,JEFFERSON,POOL,2019/07/08,90,ROUTINE,TRUE,TRUE,CHLORINE,3,,7,TRUE,TRUE,TRUE,TRUE,TRUE," pH Balance - ph(7.2-7.8)| other - turover rate ~ hrs.(min.)| other - chemicals stock: adequate, fresh, storage, usage| other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair",2584
1484847,29277,CHATEAU BOHNE CONDOS,2845 HIKES LANE,,LOUISVILLE,KY,40218,JEFFERSON,POOL,2019/07/09,80,ROUTINE,FALSE,TRUE,CHLORINE,0,,7.1999998,TRUE,TRUE,TRUE,FALSE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - depth markings and lane lines properly located, spaced sized, contrasting color, good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - disinfectant system, type ~ installation, capacity, operating, good repair| Disinfectant Level - disinfectant free residual| other - operator testing frequency, log sheets maintained| other - approved receptacles and bulk storage area clean, good repair, adequate",2585
1484848,82190,BARDSTOWN FOREST,2041 BUECHEL BANK RD,,LOUISVILLE,KY,40218,JEFFERSON,POOL,2019/07/09,95,ROUTINE,FALSE,TRUE,CHLORINE,2.8,,7.1999998,TRUE,TRUE,TRUE,TRUE,TRUE," other - operator testing frequency, log sheets maintained| other - lifeguard(s) on duty: sign posted, lifeguard chairs, adequate, good repair",2586
1484848,82190,BARDSTOWN FOREST,2041 BUECHEL BANK RD,,LOUISVILLE,KY,40218,JEFFERSON,POOL,2019/07/09,95,ROUTINE,TRUE,TRUE,CHLORINE,2.8,,7.1999998,TRUE,TRUE,TRUE,TRUE,TRUE," other - operator testing frequency, log sheets maintained| other - lifeguard(s) on duty: sign posted, lifeguard chairs, adequate, good repair",2587
1484850,29350,ELKS CLUB,2824 KLONDIKE LN.,,LOUISVILLE,KY,40218,JEFFERSON,POOL,2019/07/09,88,ROUTINE,FALSE,TRUE,CHLORINE,0.40000001,,,TRUE,TRUE,TRUE,FALSE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair| Disinfectant Level - disinfectant free residual| other - operator testing frequency, log sheets maintained",2588
1484850,29350,ELKS CLUB,2824 KLONDIKE LN.,,LOUISVILLE,KY,40218,JEFFERSON,POOL,2019/07/09,88,ROUTINE,TRUE,TRUE,CHLORINE,0.40000001,,,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair| Disinfectant Level - disinfectant free residual| other - operator testing frequency, log sheets maintained",2589
1484851,98008,BROAD RUN PARK CLIFFSIDE SPRAY,10751 BROAD RUN PARKWAY,,FERN CREEK,KY,40291,JEFFERSON,POOL,2019/07/09,98,ROUTINE,TRUE,TRUE,BROMINE,,,,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair",2590
1484863,29485,HURSTBOURNE GRAND APTS,8916 MARKSFIELD RD.,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2019/07/09,91,ROUTINE,FALSE,TRUE,CHLORINE,6,,7.4000001,TRUE,TRUE,FALSE,FALSE,TRUE," Disinfectant Level - disinfectant free residual| other - turover rate ~ hrs.(min.)| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",2591
1484866,44615,SOUTH PARK COUNTRY CLUB,915 SOUTH PARK RD,,LOUISVILLE,KY,40118,JEFFERSON,WADING POOL,2019/07/09,86,ROUTINE,FALSE,TRUE,CHLORINE,1,,7.8000002,TRUE,TRUE,TRUE,TRUE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - turover rate ~ hrs.(min.)| other - disinfectant system, type ~ installation, capacity, operating, good repair| other - ph control, chemical feed equipment: types ~| other - operator testing frequency, log sheets maintained",2592
1484867,44617,SOUTH PARK COUNTRY CLUB,915 SOUTH PARK RD,,LOUISVILLE,KY,40118,JEFFERSON,POOL,2019/07/09,72,ROUTINE,FALSE,TRUE,CHLORINE,0,,7.5999999,TRUE,TRUE,FALSE,FALSE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ph control, chemical feed equipment: types ~| Disinfectant Level - disinfectant free residual| other - operator testing frequency, log sheets maintained| other - chemicals stock: adequate, fresh, storage, usage| other - test kits: provided, proper types, fresh reagents, maintained, proper usage| other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair| other - lifeguard(s) on duty: sign posted, lifeguard chairs, adequate, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| other - warning signs, facility regulations posted, conspicuous, good repair",2593
1484956,101641,LOUISVILLE BROADWAY APTS LLC /HIGHLAND STATION,1172 E BROADWAY,,LOUISVILLE,KY,40204,JEFFERSON,POOL,2019/07/09,96,ROUTINE,TRUE,TRUE,CHLORINE,2,,7.3000002,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - operator testing frequency, log sheets maintained",2594
1485035,29432,HAPPY ACRES SWIM CLUB,8408 HUDSON LN,,LOUISVILLE,KY,40291,JEFFERSON,POOL,2019/07/10,93,ROUTINE,FALSE,TRUE,CHLORINE,1.8,,7.5,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - toilet, shower, locker facilities: clean, lighting, ventilation, good repair",2595
1485035,29432,HAPPY ACRES SWIM CLUB,8408 HUDSON LN,,LOUISVILLE,KY,40291,JEFFERSON,POOL,2019/07/10,93,ROUTINE,TRUE,TRUE,CHLORINE,1.8,,7.5,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - toilet, shower, locker facilities: clean, lighting, ventilation, good repair",2596
1485036,29350,ELKS CLUB,2824 KLONDIKE LN.,,LOUISVILLE,KY,40218,JEFFERSON,POOL,2019/07/10,91,FOLLOW-UP,FALSE,TRUE,CHLORINE,2,,,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair| other - operator testing frequency, log sheets maintained",2597
1485036,29350,ELKS CLUB,2824 KLONDIKE LN.,,LOUISVILLE,KY,40218,JEFFERSON,POOL,2019/07/10,91,FOLLOW-UP,TRUE,TRUE,CHLORINE,2,,,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair| other - operator testing frequency, log sheets maintained",2598
1485037,78639,PARK LAKE APARTMENTS,7100 LEISURE LANE,,LOUISVILLE,KY,40229,JEFFERSON,POOL,2019/07/10,89,ROUTINE,FALSE,TRUE,CHLORINE,2,,7.5999999,FALSE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| Enclosure - facility enclosure: adequate, self closing gate, good repair| other - toilet tissue, hand-drying, towels, soap provided",2599
1485037,78639,PARK LAKE APARTMENTS,7100 LEISURE LANE,,LOUISVILLE,KY,40229,JEFFERSON,POOL,2019/07/10,89,ROUTINE,TRUE,TRUE,CHLORINE,2,,7.5999999,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| Enclosure - facility enclosure: adequate, self closing gate, good repair| other - toilet tissue, hand-drying, towels, soap provided",2600
1485076,78170,PINNACLE PLACE,4301 PINNACLE VIEW PLACE,,LOUISVILLE,KY,40272,JEFFERSON,POOL,2019/07/11,94,ROUTINE,FALSE,TRUE,CHLORINE,1.8,,7.1999998,TRUE,TRUE,TRUE,TRUE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - cyanuric acid (25-50 ppm)",2601
1485275,29167,AMBASSADOR EAST CONDO,1612 GARDINER LN,,LOUISVILLE,KY,40205,JEFFERSON,POOL,2019/07/11,89,ROUTINE,FALSE,TRUE,CHLORINE,3,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - recirculating piping:  identified, approved materials, good repair| other - operator testing frequency, log sheets maintained",2602
1485275,29167,AMBASSADOR EAST CONDO,1612 GARDINER LN,,LOUISVILLE,KY,40205,JEFFERSON,POOL,2019/07/11,89,ROUTINE,TRUE,TRUE,CHLORINE,3,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - recirculating piping:  identified, approved materials, good repair| other - operator testing frequency, log sheets maintained",2603
1485277,102049,SOUTHGATE LANDING,10960 SOUTHGATE MANOR DR,,LOUISVILLE,KY,40229,JEFFERSON,POOL,2019/07/11,89,ROUTINE,FALSE,TRUE,CHLORINE,6.1999998,,7.3000002,TRUE,TRUE,TRUE,FALSE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| Disinfectant Level - disinfectant free residual| other - lifeguard(s) on duty: sign posted, lifeguard chairs, adequate, good repair",2604
1485277,102049,SOUTHGATE LANDING,10960 SOUTHGATE MANOR DR,,LOUISVILLE,KY,40229,JEFFERSON,POOL,2019/07/11,89,ROUTINE,TRUE,TRUE,CHLORINE,6.1999998,,7.3000002,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| Disinfectant Level - disinfectant free residual| other - lifeguard(s) on duty: sign posted, lifeguard chairs, adequate, good repair",2605
1485297,29379,FOUR SEASONS APT,8010 SUMMERFIELD CIR,,LOUISVILLE,KY,40220,JEFFERSON,POOL,2019/07/11,95,ROUTINE,FALSE,TRUE,CHLORINE,2,,7.5,TRUE,TRUE,TRUE,TRUE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair",2606
1485297,29379,FOUR SEASONS APT,8010 SUMMERFIELD CIR,,LOUISVILLE,KY,40220,JEFFERSON,POOL,2019/07/11,95,ROUTINE,TRUE,TRUE,CHLORINE,2,,7.5,TRUE,TRUE,TRUE,TRUE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair",2607
1485298,64213,BROOKRIDGE VILLAGE,9510 RIDGESIDE DR,,LOUISVILLE,KY,40291,JEFFERSON,POOL,2019/07/11,82,ROUTINE,FALSE,TRUE,BROMINE,,2.25,6.8000002,TRUE,TRUE,FALSE,TRUE,FALSE," pH Balance - ph(7.2-7.8)| other - total alkalinity (50-180 ppm)| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - disinfectant system, type ~ installation, capacity, operating, good repair| other - operator testing frequency, log sheets maintained| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",2608
1485310,33353,BRADFORD GROVE,7620 WHITE POST WAY,,LOUISVILLE,KY,40220,JEFFERSON,POOL,2019/07/11,95,ROUTINE,FALSE,TRUE,CHLORINE,4.4000001,,7.4000001,TRUE,TRUE,FALSE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",2609
1485310,33353,BRADFORD GROVE,7620 WHITE POST WAY,,LOUISVILLE,KY,40220,JEFFERSON,POOL,2019/07/11,95,ROUTINE,TRUE,TRUE,CHLORINE,4.4000001,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",2610
1485311,29372,STONEHENGE CONDOS,245 STONEHENGE DR,,LOUISVILLE,KY,40207,JEFFERSON,POOL,2019/07/11,93,ROUTINE,FALSE,TRUE,CHLORINE,2.5999999,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," other - total alkalinity (50-180 ppm)| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair",2611
1485311,29372,STONEHENGE CONDOS,245 STONEHENGE DR,,LOUISVILLE,KY,40207,JEFFERSON,POOL,2019/07/11,93,ROUTINE,TRUE,TRUE,CHLORINE,2.5999999,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," other - total alkalinity (50-180 ppm)| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair",2612
1485320,60284,THE OAKS AT PARK DUVALLE,3621 CHAUNCEY AVE,,LOUISVILLE,KY,40211,JEFFERSON,POOL,2019/07/11,84,ROUTINE,FALSE,TRUE,CHLORINE,0.80000001,,7.3000002,TRUE,TRUE,FALSE,FALSE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - turover rate ~ hrs.(min.)| Disinfectant Level - disinfectant free residual| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| other - toilet, shower, locker facilities: clean, lighting, ventilation, good repair",2613
1485321,101551,HOME 2 SUITES,240 S. HANCOCK ST,,LOUISVILLE,KY,40202,JEFFERSON,POOL,2019/07/11,95,ROUTINE,FALSE,TRUE,CHLORINE,6,,7.6999998,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - disinfectant combined residual",2614
1485321,101551,HOME 2 SUITES,240 S. HANCOCK ST,,LOUISVILLE,KY,40202,JEFFERSON,POOL,2019/07/11,95,ROUTINE,TRUE,TRUE,CHLORINE,6,,7.6999998,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - disinfectant combined residual",2615
1485323,44615,SOUTH PARK COUNTRY CLUB,915 SOUTH PARK RD,,LOUISVILLE,KY,40118,JEFFERSON,WADING POOL,2019/07/11,91,FOLLOW-UP,FALSE,TRUE,CHLORINE,,,,TRUE,TRUE,TRUE,TRUE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - turover rate ~ hrs.(min.)| other - ph control, chemical feed equipment: types ~",2616
1485324,44617,SOUTH PARK COUNTRY CLUB,915 SOUTH PARK RD,,LOUISVILLE,KY,40118,JEFFERSON,POOL,2019/07/11,87,FOLLOW-UP,FALSE,TRUE,CHLORINE,1,,7.5999999,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ph control, chemical feed equipment: types ~| other - chemicals stock: adequate, fresh, storage, usage| other - turover rate ~ hrs.(min.)",2617
1485324,44617,SOUTH PARK COUNTRY CLUB,915 SOUTH PARK RD,,LOUISVILLE,KY,40118,JEFFERSON,POOL,2019/07/11,87,FOLLOW-UP,TRUE,TRUE,CHLORINE,1,,7.5999999,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ph control, chemical feed equipment: types ~| other - chemicals stock: adequate, fresh, storage, usage| other - turover rate ~ hrs.(min.)",2618
1485325,44617,SOUTH PARK COUNTRY CLUB,915 SOUTH PARK RD,,LOUISVILLE,KY,40118,JEFFERSON,POOL,2019/07/11,87,FOLLOW-UP,FALSE,TRUE,CHLORINE,1,,7.5999999,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - turover rate ~ hrs.(min.)| other - ph control, chemical feed equipment: types ~| other - chemicals stock: adequate, fresh, storage, usage",2619
1485325,44617,SOUTH PARK COUNTRY CLUB,915 SOUTH PARK RD,,LOUISVILLE,KY,40118,JEFFERSON,POOL,2019/07/11,87,FOLLOW-UP,TRUE,TRUE,CHLORINE,1,,7.5999999,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - turover rate ~ hrs.(min.)| other - ph control, chemical feed equipment: types ~| other - chemicals stock: adequate, fresh, storage, usage",2620
1485335,51429,HARBORTOWN CONDOMINIUMS,5401 HARBORTOWN RD,,PROSPECT,KY,40059,JEFFERSON,POOL,2019/07/11,90,ROUTINE,FALSE,TRUE,CHLORINE,2.5,,7.8000002,TRUE,TRUE,TRUE,TRUE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair| other - test kits: provided, proper types, fresh reagents, maintained, proper usage| other - warning signs, facility regulations posted, conspicuous, good repair",2621
1485335,51429,HARBORTOWN CONDOMINIUMS,5401 HARBORTOWN RD,,PROSPECT,KY,40059,JEFFERSON,POOL,2019/07/11,90,ROUTINE,TRUE,TRUE,CHLORINE,2.5,,7.8000002,TRUE,TRUE,TRUE,TRUE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair| other - test kits: provided, proper types, fresh reagents, maintained, proper usage| other - warning signs, facility regulations posted, conspicuous, good repair",2622
1485341,97738,GERMANTOWN MILLS LOFT,946 GOSS AVE UNIT 5105,,LOUISVILLE,KY,40217,JEFFERSON,POOL,2019/07/11,89,ROUTINE,FALSE,TRUE,CHLORINE,1.2,,7.1999998,TRUE,TRUE,FALSE,FALSE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| Disinfectant Level - disinfectant free residual| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",2623
