RequestComplaintID,RCode,RCodeDescription,EHS,section,TakenBy,Method,Duplicate,EstID,oss_id,RequestDate,ResolvedDate,NextInspDate,IsCityorCounty,Status,RequestType,IsFollowUp,OwnerType,PersonOrPremiseZip,ComplaintantZip,OwnerZip,ObjectId
721621,834,DISASTER/EMERGENCY SERVICE,6746,0,SS,IN PERSON,YES,62677,,2021/05/18 04:00:00+00,2021/05/18 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40206,,,25145
721622,834,DISASTER/EMERGENCY SERVICE,6746,0,SS,IN PERSON,YES,57328,,2021/05/18 04:00:00+00,2021/05/18 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40205,,,25146
721623,834,DISASTER/EMERGENCY SERVICE,6747,0,MA,IN PERSON,YES,56418,,2021/05/18 04:00:00+00,2021/05/18 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40213,,,25147
721624,834,DISASTER/EMERGENCY SERVICE,6747,0,MA,IN PERSON,YES,90962,,2021/05/18 04:00:00+00,2021/05/18 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40217,,,25148
721625,834,DISASTER/EMERGENCY SERVICE,110,0,JMC,OTHER,YES,30258,,2021/05/18 04:00:00+00,2021/05/18 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40213,,,25149
721626,834,DISASTER/EMERGENCY SERVICE,104,0,LK,IN PERSON,YES,34792,,2021/05/18 04:00:00+00,2021/05/18 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40027,,,25150
721627,834,DISASTER/EMERGENCY SERVICE,104,0,LK,IN PERSON,YES,73985,,2021/05/18 04:00:00+00,2021/05/18 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40241,,,25151
721629,834,DISASTER/EMERGENCY SERVICE,1297,0,jg,OTHER,YES,93866,,2021/05/13 04:00:00+00,2021/05/13 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40219,,,25152
721632,834,DISASTER/EMERGENCY SERVICE,1297,0,jg,OTHER,NO,112364,,2021/05/13 04:00:00+00,2021/05/13 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40214,,,25153
721633,697,RABIES,6764,0,,,NO,,,2021/05/19 04:00:00+00,2021/06/23 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40214,,40214,25154
721634,834,DISASTER/EMERGENCY SERVICE,1297,0,jg,OTHER,YES,112162,,2021/05/13 04:00:00+00,2021/05/13 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40213,,,25155
721635,834,DISASTER/EMERGENCY SERVICE,1297,0,jg,OTHER,YES,32748,,2021/05/17 04:00:00+00,2021/05/17 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40215,,,25156
721637,834,DISASTER/EMERGENCY SERVICE,1297,0,jg,OTHER,YES,32745,,2021/05/17 04:00:00+00,2021/05/17 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40214,,,25157
721773,834,DISASTER/EMERGENCY SERVICE,6641,0,AS,IN PERSON,YES,100738,,2021/05/19 04:00:00+00,2021/05/19 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40245,,,25158
721122,697,RABIES,5,0,,,NO,,,2021/05/11 04:00:00+00,2021/05/25 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40212,,40212,25159
721774,834,DISASTER/EMERGENCY SERVICE,6556,0,LMH,CITY CALL,NO,,,2021/05/20 04:00:00+00,2021/05/20 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40229,,,25160
721824,834,DISASTER/EMERGENCY SERVICE,1306,0,,,YES,88969,,2021/05/20 04:00:00+00,2021/05/20 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40299,,,25161
721123,697,RABIES,6764,0,,,NO,,,2021/05/11 04:00:00+00,2021/05/18 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40214,,40214,25162
721826,834,DISASTER/EMERGENCY SERVICE,1306,0,,IN PERSON,YES,102654,,2021/05/20 04:00:00+00,2021/05/20 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40299,,,25163
721124,834,DISASTER/EMERGENCY SERVICE,6746,0,SS,IN PERSON,YES,34471,,2021/05/10 04:00:00+00,2021/05/10 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40205,,,25164
721829,834,DISASTER/EMERGENCY SERVICE,6747,0,MA,IN PERSON,YES,109725,,2021/05/20 04:00:00+00,2021/05/20 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40213,,,25165
721830,834,DISASTER/EMERGENCY SERVICE,6747,0,MA,IN PERSON,YES,96402,,2021/05/20 04:00:00+00,2021/05/20 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40208,,,25166
721125,834,DISASTER/EMERGENCY SERVICE,6746,0,ss,IN PERSON,YES,52869,,2021/05/10 04:00:00+00,2021/05/10 00:00:00,2021/05/10 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40207,,,25167
721831,834,DISASTER/EMERGENCY SERVICE,6747,0,MA,IN PERSON,YES,96754,,2021/05/20 04:00:00+00,2021/05/20 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40208,,,25168
721126,834,DISASTER/EMERGENCY SERVICE,42,0,DR,IN PERSON,NO,,,2021/05/06 04:00:00+00,2021/05/11 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,0,,,25169
721127,834,DISASTER/EMERGENCY SERVICE,6746,0,ss,IN PERSON,YES,107582,,2021/05/10 04:00:00+00,2021/05/10 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40207,,,25170
721128,834,DISASTER/EMERGENCY SERVICE,6746,0,SS,IN PERSON,YES,90189,,2021/05/10 04:00:00+00,2021/05/10 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40207,,,25171
721129,834,DISASTER/EMERGENCY SERVICE,42,0,DR,IN PERSON,NO,,,2021/05/06 04:00:00+00,2021/05/11 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,0,,,25172
721130,834,DISASTER/EMERGENCY SERVICE,42,0,DR,IN PERSON,NO,,,2021/05/05 04:00:00+00,2021/05/11 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,0,,,25173
721131,834,DISASTER/EMERGENCY SERVICE,42,0,DR,IN PERSON,NO,,,2021/05/04 04:00:00+00,2021/05/11 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,0,,,25174
721137,697,RABIES,6764,0,,,NO,,,2021/05/11 04:00:00+00,2021/05/19 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40228,,40228,25175
721140,697,RABIES,6773,0,,,NO,,,2021/05/11 04:00:00+00,2021/06/03 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40216,,40216,25176
721141,697,RABIES,2,0,,,NO,,,2021/05/11 04:00:00+00,2021/05/17 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40205,,40205,25177
721143,609,FOODBORNE DISEASE,105,0,iwp/knd,OTHER,YES,45404,,2021/05/11 04:00:00+00,2021/05/11 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40291,,,25178
721152,609,FOODBORNE DISEASE,105,0,KND,PHONE CALL,YES,107581,,2021/05/11 04:00:00+00,2021/05/12 00:00:00,,,RESOLVED,COMPLAINT,,,40291,,,25179
721153,609,FOODBORNE DISEASE,110,0,,,YES,85118,,2021/05/11 04:00:00+00,2021/05/12 00:00:00,,,RESOLVED,COMPLAINT,,,40219,,,25180
721154,834,DISASTER/EMERGENCY SERVICE,5264,0,HH,IN PERSON,YES,72218,,2021/05/10 04:00:00+00,2021/05/10 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40205,,,25181
721158,609,FOODBORNE DISEASE,105,0,iwp/knd,PHONE CALL,YES,45404,,2021/05/11 04:00:00+00,2021/05/11 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40291,,,25182
721159,605,FOOD SERVICE ESTABLISHMENT,110,0,LMH,PHONE CALL,NO,86174,,2021/05/11 04:00:00+00,2021/05/17 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40219,,,25183
721164,609,FOODBORNE DISEASE,105,0,iwp/knd,PHONE CALL,YES,45404,,2021/05/11 04:00:00+00,2021/05/11 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40291,,,25184
721165,834,DISASTER/EMERGENCY SERVICE,110,0,KBK,OTHER,YES,62579,,2021/05/11 04:00:00+00,2021/05/11 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40229,,,25185
721166,834,DISASTER/EMERGENCY SERVICE,109,0,KBK,OTHER,YES,59874,,2021/05/11 04:00:00+00,2021/05/12 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40272,,,25186
721832,834,DISASTER/EMERGENCY SERVICE,6747,0,MA,IN PERSON,YES,81979,,2021/05/20 04:00:00+00,2021/05/20 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40208,,,25187
721841,605,FOOD SERVICE ESTABLISHMENT,110,0,las,OTHER,YES,111581,,2021/05/20 04:00:00+00,2021/07/15 00:00:00,2021/05/24 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40219,,,25188
721843,605,FOOD SERVICE ESTABLISHMENT,6641,0,acc/las,CITY CALL,YES,103821,,2021/05/20 04:00:00+00,2021/05/21 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40222,,,25189
721845,605,FOOD SERVICE ESTABLISHMENT,6641,0,acc/las,CITY CALL,YES,103821,,2021/05/20 04:00:00+00,2021/05/21 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40222,,,25190
721846,697,RABIES,7,0,,,NO,,,2021/05/21 04:00:00+00,2021/07/19 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40217,,40217,25191
721847,834,DISASTER/EMERGENCY SERVICE,6746,0,SS,IN PERSON,YES,84024,,2021/05/19 04:00:00+00,2021/05/19 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40205,,,25192
721848,697,RABIES,6773,0,,,NO,,,2021/05/21 04:00:00+00,2021/06/01 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40216,,40216,25193
721849,834,DISASTER/EMERGENCY SERVICE,6746,0,SS,IN PERSON,YES,76473,,2021/05/19 04:00:00+00,2021/05/19 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40204,,,25194
721850,834,DISASTER/EMERGENCY SERVICE,6746,0,SS,IN PERSON,YES,109338,,2021/05/20 04:00:00+00,2021/05/20 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40206,,,25195
721851,697,RABIES,0,0,,,NO,,,2021/05/21 04:00:00+00,2021/05/21 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40205,,,25196
721852,834,DISASTER/EMERGENCY SERVICE,6746,0,ss,IN PERSON,YES,31389,,2021/05/20 04:00:00+00,2021/05/20 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40204,,,25197
721853,834,DISASTER/EMERGENCY SERVICE,6746,0,SS,IN PERSON,YES,31422,,2021/05/20 04:00:00+00,2021/05/20 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40205,,,25198
721854,834,DISASTER/EMERGENCY SERVICE,6746,0,SS,IN PERSON,YES,46151,,2021/05/20 04:00:00+00,2021/05/20 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40206,,,25199
721860,834,DISASTER/EMERGENCY SERVICE,110,0,JMC,OTHER,YES,85118,,2021/05/20 04:00:00+00,2021/05/20 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40219,,,25200
722088,834,DISASTER/EMERGENCY SERVICE,107,0,GE,OTHER,YES,104697,,2021/05/20 04:00:00+00,2021/05/20 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40212,,,25201
722679,636,MOLD,0,3,DS/MR,PHONE CALL,NO,,,2021/04/24 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,0,,,25202
722589,697,RABIES,0,0,,,NO,,,2021/06/01 04:00:00+00,2021/06/01 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40223,,,25203
722089,834,DISASTER/EMERGENCY SERVICE,40,0,GE,OTHER,YES,101786,,2021/05/20 04:00:00+00,2021/05/20 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40216,,,25204
722680,697,RABIES,0,0,,,YES,,,2021/06/02 04:00:00+00,2021/05/31 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40272,,40272,25205
722590,697,RABIES,0,0,,,NO,,,2021/06/01 04:00:00+00,2021/06/01 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40220,,,25206
722036,834,DISASTER/EMERGENCY SERVICE,105,0,tm,IN PERSON,YES,34536,,2021/05/14 04:00:00+00,2021/05/14 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40291,,,25207
722199,834,DISASTER/EMERGENCY SERVICE,105,0,tm,IN PERSON,YES,109275,,2021/05/20 04:00:00+00,2021/05/20 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40218,,,25208
722090,834,DISASTER/EMERGENCY SERVICE,6556,0,LMH,CITY CALL,NO,,,2021/05/25 04:00:00+00,2021/06/14 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40207,,,25209
722681,636,MOLD,0,3,AR/MR,PHONE CALL,NO,,,2021/05/28 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40202,,,25210
722594,697,RABIES,6,0,,,NO,,,2021/06/01 04:00:00+00,2021/06/15 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40245,,40245,25211
722037,834,DISASTER/EMERGENCY SERVICE,105,0,tm,IN PERSON,YES,90490,,2021/05/14 04:00:00+00,2021/05/14 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40291,,,25212
722200,834,DISASTER/EMERGENCY SERVICE,105,0,tm,IN PERSON,YES,33742,,2021/05/20 04:00:00+00,2021/05/20 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40228,,,25213
722325,636,MOLD,0,3,AR/MR,PHONE CALL,NO,,,2021/05/25 04:00:00+00,2021/06/30 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,0,,,25214
722091,625,MOBILE HOME/REC VEHICLE PARKS,2,0,,,NO,105340,,2021/05/25 04:00:00+00,,,COUNTY,OPEN,COMPLAINT,,,40218,,,25215
721873,834,DISASTER/EMERGENCY SERVICE,1297,0,jg,OTHER,YES,,,2021/05/18 04:00:00+00,2021/05/01 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40208,,,25216
722682,636,MOLD,0,3,AR/MR,PHONE CALL,NO,,,2021/05/28 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,0,,,25217
722598,697,RABIES,5,0,,,NO,,,2021/06/01 04:00:00+00,2021/06/11 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40211,,40211,25218
722832,834,DISASTER/EMERGENCY SERVICE,104,0,LK,IN PERSON,YES,97641,,2021/06/03 04:00:00+00,2021/06/03 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40223,,,25219
722038,834,DISASTER/EMERGENCY SERVICE,105,0,tm,IN PERSON,YES,38607,,2021/05/14 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40291,,,25220
722201,834,DISASTER/EMERGENCY SERVICE,105,0,tm,IN PERSON,YES,82996,,2021/05/20 04:00:00+00,2021/05/21 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40291,,,25221
722330,636,MOLD,0,3,AR/MR,PHONE CALL,NO,,,2021/05/17 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40216,,,25222
722094,834,DISASTER/EMERGENCY SERVICE,6764,0,,,NO,35340,,2021/05/25 04:00:00+00,2021/05/27 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40220,,,25223
722689,834,DISASTER/EMERGENCY SERVICE,6746,0,SS,IN PERSON,YES,67319,,2021/06/01 04:00:00+00,2021/06/01 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40202,,,25224
721874,834,DISASTER/EMERGENCY SERVICE,1297,0,jg,OTHER,YES,,,2021/04/30 04:00:00+00,2021/04/30 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40208,,,25225
722600,834,DISASTER/EMERGENCY SERVICE,104,0,LK,IN PERSON,YES,96327,,2021/05/28 04:00:00+00,2021/05/28 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40245,,,25226
722833,834,DISASTER/EMERGENCY SERVICE,6747,0,MA,IN PERSON,YES,111238,,2021/06/03 04:00:00+00,2021/06/03 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40205,,,25227
722039,834,DISASTER/EMERGENCY SERVICE,105,0,tm,IN PERSON,YES,38607,,2021/05/14 04:00:00+00,2021/05/14 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40291,,,25228
722202,834,DISASTER/EMERGENCY SERVICE,6641,0,AS,IN PERSON,YES,109657,,2021/05/25 04:00:00+00,2021/05/25 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40223,,,25229
722340,607,RETAIL/FOOD ESTABLISHMENT,109,0,las,OTHER,YES,80098,,2021/05/26 04:00:00+00,2021/05/28 00:00:00,2021/05/28 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40216,,,25230
722095,834,DISASTER/EMERGENCY SERVICE,105,0,tm,IN PERSON,YES,47956,,2021/05/12 04:00:00+00,2021/05/12 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40228,,,25231
722690,834,DISASTER/EMERGENCY SERVICE,6746,0,SS,IN PERSON,YES,32660,,2021/06/01 04:00:00+00,2021/06/01 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40205,,,25232
721912,834,DISASTER/EMERGENCY SERVICE,6747,0,MA,IN PERSON,YES,31838,,2021/05/21 04:00:00+00,2021/05/21 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40205,,,25233
722602,697,RABIES,0,0,,,NO,,,2021/06/01 04:00:00+00,2021/06/01 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40299,,,25234
722834,685,PRIVATE SEWAGE,75,0,,,NO,,,2021/06/04 04:00:00+00,2021/10/04 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40291,,,25235
722041,834,DISASTER/EMERGENCY SERVICE,105,0,tm,IN PERSON,YES,91642,,2021/05/05 04:00:00+00,2021/05/05 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40228,,,25236
722203,834,DISASTER/EMERGENCY SERVICE,6641,0,AS,IN PERSON,YES,61096,,2021/05/25 04:00:00+00,2021/05/25 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40242,,,25237
722341,697,RABIES,6773,0,,,NO,,,2021/05/27 04:00:00+00,2021/06/01 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40258,,40258,25238
722096,834,DISASTER/EMERGENCY SERVICE,105,0,tm,IN PERSON,YES,91646,,2021/05/12 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40219,,,25239
722691,834,DISASTER/EMERGENCY SERVICE,6746,0,SS,IN PERSON,YES,38442,,2021/06/01 04:00:00+00,2021/06/01 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40205,,,25240
721913,834,DISASTER/EMERGENCY SERVICE,6747,0,MA,IN PERSON,YES,68286,,2021/05/21 04:00:00+00,2021/05/21 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40217,,,25241
722603,697,RABIES,6773,0,,,NO,,,2021/06/01 04:00:00+00,2021/06/08 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40272,,40272,25242
722835,834,DISASTER/EMERGENCY SERVICE,6747,0,MA,IN PERSON,YES,33501,,2021/06/03 04:00:00+00,2021/06/03 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40205,,,25243
722836,834,DISASTER/EMERGENCY SERVICE,6747,0,MA,IN PERSON,YES,96481,,2021/06/03 04:00:00+00,2021/06/03 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40207,,,25244
722837,834,DISASTER/EMERGENCY SERVICE,6773,0,,,YES,,,2021/06/04 04:00:00+00,2021/06/15 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40299,,,25245
722860,605,FOOD SERVICE ESTABLISHMENT,6641,0,knd,CITY CALL,YES,102239,,2021/06/04 04:00:00+00,2021/06/14 00:00:00,2021/06/11 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40222,,,25246
722863,605,FOOD SERVICE ESTABLISHMENT,103,0,LMH,PHONE CALL,NO,89932,,2021/06/04 04:00:00+00,2021/06/10 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40207,,,25247
722875,605,FOOD SERVICE ESTABLISHMENT,1297,0,knd,PHONE CALL,YES,106713,,2021/06/04 04:00:00+00,2021/06/07 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40214,,,25248
722879,607,RETAIL/FOOD ESTABLISHMENT,103,0,knd,PHONE CALL,YES,71274,,2021/06/04 04:00:00+00,2021/07/02 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40207,,,25249
722902,605,FOOD SERVICE ESTABLISHMENT,1306,0,LMH,PHONE CALL,NO,53131,,2021/06/04 04:00:00+00,2021/06/09 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40220,,,25250
722906,834,DISASTER/EMERGENCY SERVICE,6641,0,AS,IN PERSON,YES,90392,,2021/06/03 04:00:00+00,2021/06/03 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40223,,,25251
722907,834,DISASTER/EMERGENCY SERVICE,6641,0,AS,IN PERSON,YES,81106,,2021/06/03 04:00:00+00,2021/06/03 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40222,,,25252
722908,834,DISASTER/EMERGENCY SERVICE,6641,0,AS,IN PERSON,YES,106414,,2021/06/04 04:00:00+00,2021/06/04 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40223,,,25253
722909,834,DISASTER/EMERGENCY SERVICE,6641,0,AS,IN PERSON,YES,34493,,2021/06/04 04:00:00+00,2021/06/04 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40223,,,25254
722910,834,DISASTER/EMERGENCY SERVICE,6641,0,AS,IN PERSON,YES,102239,,2021/06/04 04:00:00+00,2021/06/04 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40222,,,25255
722911,834,DISASTER/EMERGENCY SERVICE,6746,0,SS,IN PERSON,YES,103872,,2021/06/03 04:00:00+00,2021/06/03 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40202,,,25256
722912,834,DISASTER/EMERGENCY SERVICE,6746,0,SS,IN PERSON,YES,104467,,2021/06/03 04:00:00+00,2021/06/03 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40202,,,25257
722913,834,DISASTER/EMERGENCY SERVICE,6746,0,SS,IN PERSON,YES,100114,,2021/06/04 04:00:00+00,2021/06/04 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40202,,,25258
722930,834,DISASTER/EMERGENCY SERVICE,107,0,mp,,NO,92904,,2021/06/04 04:00:00+00,2021/06/04 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40216,,,25259
722932,834,DISASTER/EMERGENCY SERVICE,109,0,mp,,NO,82544,,2021/06/04 04:00:00+00,2021/06/04 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40210,,,25260
722934,834,DISASTER/EMERGENCY SERVICE,109,0,mp,,NO,68295,,2021/06/04 04:00:00+00,2021/06/04 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40216,,,25261
722941,834,DISASTER/EMERGENCY SERVICE,5265,0,GE,OTHER,YES,104630,,2021/06/02 04:00:00+00,2021/06/02 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40203,,,25262
722942,834,DISASTER/EMERGENCY SERVICE,40,0,GE,OTHER,YES,35017,,2021/06/03 04:00:00+00,2021/06/03 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40210,,,25263
722943,834,DISASTER/EMERGENCY SERVICE,5265,0,GE,OTHER,YES,31575,,2021/06/03 04:00:00+00,2021/06/03 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40203,,,25264
722944,834,DISASTER/EMERGENCY SERVICE,5265,0,GE,OTHER,YES,79662,,2021/06/03 04:00:00+00,2021/06/03 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40203,,,25265
722945,834,DISASTER/EMERGENCY SERVICE,5265,0,GE,OTHER,YES,106544,,2021/06/03 04:00:00+00,2021/06/03 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40203,,,25266
722946,834,DISASTER/EMERGENCY SERVICE,5265,0,GE,OTHER,YES,102016,,2021/06/04 04:00:00+00,2021/06/04 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40202,,,25267
722950,697,RABIES,4,2,MDR,OTHER,NO,,,2021/06/07 04:00:00+00,2021/06/15 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40258,,,25268
722951,697,RABIES,5,2,MDR,OTHER,NO,,,2021/06/07 04:00:00+00,2021/06/07 00:00:00,2021/06/15 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40212,,,25269
722952,834,DISASTER/EMERGENCY SERVICE,104,0,LK,IN PERSON,YES,100801,,2021/06/04 04:00:00+00,2021/06/04 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40241,,,25270
722953,834,DISASTER/EMERGENCY SERVICE,104,0,LK,IN PERSON,YES,107049,,2021/06/04 04:00:00+00,2021/06/04 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40241,,,25271
722954,697,RABIES,8,2,MDR,OTHER,NO,,,2021/06/07 04:00:00+00,2021/06/14 00:00:00,2021/06/15 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40215,,,25272
722957,697,RABIES,6,2,MDR,OTHER,NO,,,2021/06/07 04:00:00+00,2021/06/21 00:00:00,2021/06/15 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40023,,40023,25273
722962,697,RABIES,8,2,MDR,OTHER,NO,,,2021/06/07 04:00:00+00,2021/07/08 00:00:00,2021/06/16 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40219,,40219,25274
722965,697,RABIES,2,2,MDR,OTHER,NO,,,2021/06/07 04:00:00+00,2021/06/07 00:00:00,2021/06/16 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40205,,,25275
722966,697,RABIES,8,2,MDR,OTHER,NO,,,2021/06/07 04:00:00+00,2021/07/07 00:00:00,2021/06/15 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40229,,40229,25276
722968,697,RABIES,3,2,MDR,OTHER,NO,,,2021/06/07 04:00:00+00,2021/06/15 00:00:00,2021/06/15 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40218,,40218,25277
722972,697,RABIES,6,2,MDR,OTHER,NO,,,2021/06/07 04:00:00+00,2021/06/14 00:00:00,2021/06/14 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40222,,40222,25278
722974,697,RABIES,8,2,MDR,OTHER,NO,,,2021/06/07 04:00:00+00,2021/06/16 00:00:00,2021/06/15 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40229,,,25279
722975,697,RABIES,8,2,MDR,OTHER,NO,,,2021/06/07 04:00:00+00,2021/06/15 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40214,,,25280
722976,605,FOOD SERVICE ESTABLISHMENT,1297,0,AS/KND,PHONE CALL,YES,65089,,2021/06/07 04:00:00+00,2021/06/08 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40213,,,25281
722977,697,RABIES,4,2,MDR,OTHER,NO,,,2021/06/07 04:00:00+00,2021/07/06 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40272,,,25282
